Host,Date,Time,Method,Endpoint,Protocol,Status Code,Content Size,No of Requests
1123631661,2023-02-16,20:41:43,4,135,6,4,0.0,43
1123631661,2023-02-16,20:41:45,4,132,6,0,979.0,43
1123631661,2023-02-16,20:41:46,4,162,6,0,0.0,43
1123631661,2023-02-16,20:41:47,4,163,6,0,0.0,43
1123631661,2023-02-16,20:41:47,4,123,6,0,96.0,43
1123631661,2023-02-16,20:41:48,4,147,6,0,5277.0,43
1123631661,2023-02-16,20:41:48,4,148,6,0,11628.0,43
1123631661,2023-02-16,20:41:49,4,143,6,0,6269.0,43
1123631661,2023-02-16,20:41:49,4,160,6,0,74991.0,43
1123631661,2023-02-16,20:41:50,4,142,6,0,21535.0,43
1123631661,2023-02-16,20:41:51,4,149,6,0,62808.0,43
1123631649,2023-02-16,20:42:03,4,331,6,0,3089.0,7
1123631661,2023-02-16,20:42:03,4,114,6,0,21.0,43
1123631649,2023-02-16,20:42:04,4,122,6,0,92.0,7
1123631661,2023-02-16,20:42:04,4,119,6,0,622.0,43
1123631661,2023-02-16,20:42:05,4,118,6,1,0.0,43
2556019923,2023-02-16,20:59:42,4,95,6,7,548.0,84
2050150420,2023-02-16,21:13:34,4,10,6,0,5952.0,282
2050150420,2023-02-16,21:13:34,4,400,6,7,548.0,282
2050150420,2023-02-16,21:13:36,4,187,6,0,92208.0,282
2050150420,2023-02-16,21:13:36,4,181,6,0,161409.0,282
2050150420,2023-02-16,21:13:36,4,197,6,0,20309.0,282
2050150420,2023-02-16,21:13:36,4,191,6,0,3351.0,282
2050150420,2023-02-16,21:13:36,4,179,6,0,26053.0,282
2050150420,2023-02-16,21:13:36,4,194,6,0,110438.0,282
2050150420,2023-02-16,21:13:36,4,183,6,0,63235.0,282
2050150420,2023-02-16,21:13:36,4,306,6,0,106323.0,282
2050150420,2023-02-16,21:13:36,4,307,6,0,956.0,282
2050150420,2023-02-16,21:13:36,4,190,6,0,89476.0,282
2050150420,2023-02-16,21:13:36,4,175,6,0,35417.0,282
2050150420,2023-02-16,21:13:36,4,189,6,0,2532.0,282
2050150420,2023-02-16,21:13:36,4,193,6,0,5020.0,282
2050150420,2023-02-16,21:13:36,4,182,6,0,84378.0,282
2050150420,2023-02-16,21:13:36,4,185,6,0,2406.0,282
2050150420,2023-02-16,21:13:36,4,199,6,0,9028.0,282
2050150420,2023-02-16,21:13:36,4,198,6,0,15022.0,282
2050150420,2023-02-16,21:13:36,4,188,6,0,35445.0,282
2050150420,2023-02-16,21:13:36,4,178,6,0,6330.0,282
2050150420,2023-02-16,21:13:36,4,180,6,0,14690.0,282
2050150420,2023-02-16,21:13:36,4,192,6,0,44342.0,282
2050150420,2023-02-16,21:13:38,4,307,6,0,956.0,282
2050150420,2023-02-16,21:13:38,4,189,6,0,2532.0,282
2050150420,2023-02-16,21:13:38,4,193,6,0,5020.0,282
2050150420,2023-02-16,21:13:38,4,185,6,0,2406.0,282
2050150420,2023-02-16,21:13:38,4,199,6,0,9028.0,282
2050150420,2023-02-16,21:13:38,4,178,6,0,6330.0,282
2050150420,2023-02-16,21:13:38,4,198,6,0,15022.0,282
2050150420,2023-02-16,21:13:38,4,306,6,0,106323.0,282
2050150420,2023-02-16,21:13:38,4,182,6,0,84378.0,282
2050150420,2023-02-16,21:13:38,4,190,6,0,89476.0,282
2050150420,2023-02-16,21:13:38,4,192,6,0,44342.0,282
2050150420,2023-02-16,21:13:38,4,180,6,0,14690.0,282
2050150420,2023-02-16,21:13:38,4,188,6,0,35445.0,282
2050150420,2023-02-16,21:13:39,4,186,6,0,537868.0,282
2050150420,2023-02-16,21:13:40,4,286,6,0,6789.0,282
2050150420,2023-02-16,21:13:40,4,92,6,0,2729.0,282
2050150420,2023-02-16,21:13:40,4,279,6,0,4212.0,282
2050150420,2023-02-16,21:13:40,4,238,6,0,5487.0,282
2050150420,2023-02-16,21:13:40,4,292,6,0,1629.0,282
2050150420,2023-02-16,21:13:40,4,295,6,0,1636.0,282
2050150420,2023-02-16,21:13:40,4,293,6,0,1588.0,282
2050150420,2023-02-16,21:13:40,4,294,6,0,1642.0,282
2050150420,2023-02-16,21:13:40,4,291,6,0,153088.0,282
2050150420,2023-02-16,21:13:40,4,184,6,0,93260.0,282
2050150420,2023-02-16,21:13:41,4,195,6,0,125268.0,282
2050150420,2023-02-16,21:13:41,4,296,6,0,442343.0,282
2050150420,2023-02-16,21:14:00,4,298,6,0,5952.0,282
2050150420,2023-02-16,21:14:00,4,197,6,0,20309.0,282
2050150420,2023-02-16,21:14:00,4,191,6,0,3351.0,282
2050150420,2023-02-16,21:14:00,4,187,6,0,92208.0,282
2050150420,2023-02-16,21:14:00,4,183,6,0,63235.0,282
2050150420,2023-02-16,21:14:00,4,179,6,0,26053.0,282
2050150420,2023-02-16,21:14:00,4,181,6,0,161409.0,282
2050150420,2023-02-16,21:14:00,4,194,6,0,110438.0,282
2050150420,2023-02-16,21:14:00,4,175,6,0,35417.0,282
2050150420,2023-02-16,21:14:00,4,307,6,0,956.0,282
2050150420,2023-02-16,21:14:00,4,306,6,0,106323.0,282
2050150420,2023-02-16,21:14:00,4,182,6,0,84378.0,282
2050150420,2023-02-16,21:14:00,4,190,6,0,89476.0,282
2050150420,2023-02-16,21:14:00,4,189,6,0,2532.0,282
2050150420,2023-02-16,21:14:00,4,193,6,0,5020.0,282
2050150420,2023-02-16,21:14:00,4,199,6,0,9028.0,282
2050150420,2023-02-16,21:14:00,4,185,6,0,2406.0,282
2050150420,2023-02-16,21:14:00,4,198,6,0,15022.0,282
2050150420,2023-02-16,21:14:00,4,192,6,0,44342.0,282
2050150420,2023-02-16,21:14:00,4,188,6,0,35445.0,282
2050150420,2023-02-16,21:14:00,4,180,6,0,14690.0,282
2050150420,2023-02-16,21:14:00,4,178,6,0,6330.0,282
2050150420,2023-02-16,21:14:00,4,307,6,0,956.0,282
2050150420,2023-02-16,21:14:00,4,189,6,0,2532.0,282
2050150420,2023-02-16,21:14:00,4,193,6,0,5020.0,282
2050150420,2023-02-16,21:14:01,4,199,6,0,9028.0,282
2050150420,2023-02-16,21:14:01,4,306,6,0,106323.0,282
2050150420,2023-02-16,21:14:01,4,286,6,0,6789.0,282
2050150420,2023-02-16,21:14:01,4,92,6,0,2729.0,282
2050150420,2023-02-16,21:14:01,4,279,6,0,4212.0,282
2050150420,2023-02-16,21:14:01,4,238,6,0,5487.0,282
2050150420,2023-02-16,21:14:01,4,182,6,0,84378.0,282
2050150420,2023-02-16,21:14:01,4,190,6,0,89476.0,282
2050150420,2023-02-16,21:14:01,4,292,6,0,1629.0,282
2050150420,2023-02-16,21:14:01,4,294,6,0,1642.0,282
2050150420,2023-02-16,21:14:01,4,295,6,0,1636.0,282
2050150420,2023-02-16,21:14:01,4,293,6,0,1588.0,282
2050150420,2023-02-16,21:14:01,4,291,6,0,153088.0,282
2050150420,2023-02-16,21:14:01,4,186,6,0,537868.0,282
2050150420,2023-02-16,21:14:01,4,198,6,0,15022.0,282
2050150420,2023-02-16,21:14:01,4,185,6,0,2406.0,282
2050150420,2023-02-16,21:14:01,4,195,6,0,125268.0,282
2050150420,2023-02-16,21:14:01,4,184,6,0,93260.0,282
2050150420,2023-02-16,21:14:01,4,296,6,0,442343.0,282
2050150420,2023-02-16,21:14:02,4,188,6,0,35445.0,282
2050150420,2023-02-16,21:14:02,4,180,6,0,14690.0,282
2050150420,2023-02-16,21:14:02,4,192,6,0,44342.0,282
2637003613,2023-02-16,21:14:04,4,265,6,0,548.0,2
2637003613,2023-02-16,21:14:05,4,450,6,0,62298.0,2
2050150420,2023-02-16,21:14:14,4,265,6,0,548.0,282
2050150420,2023-02-16,21:14:17,4,450,6,0,62298.0,282
2415145644,2023-02-16,21:55:13,4,236,6,6,248.0,62
412007954,2023-02-16,23:14:46,4,225,6,7,146.0,3
412007954,2023-02-16,23:14:52,4,225,6,7,146.0,3
1806365195,2023-02-17,00:01:55,4,337,6,7,146.0,1
3115618186,2023-02-17,00:16:36,4,10,6,0,5952.0,5
737595394,2023-02-17,00:25:58,4,10,6,0,5952.0,4
1806363146,2023-02-17,00:41:49,4,477,6,7,146.0,1
1088629031,2023-02-17,00:43:07,4,85,6,6,248.0,6
1088629031,2023-02-17,00:43:07,4,87,6,6,248.0,6
1123631620,2023-02-17,01:09:00,4,129,6,3,162.0,1
1123631683,2023-02-17,01:09:02,4,130,6,0,979.0,19
1123631683,2023-02-17,01:09:12,4,145,6,0,267123.0,19
1123631648,2023-02-17,01:09:13,4,154,6,0,6615.0,7
1123631684,2023-02-17,01:09:15,4,137,6,0,998.0,1
1123631661,2023-02-17,01:09:16,4,139,6,0,0.0,43
1123631683,2023-02-17,01:09:16,4,164,6,0,305.0,19
1123631661,2023-02-17,01:09:17,4,138,6,0,1697.0,43
1123631683,2023-02-17,01:09:18,4,155,6,0,970.0,19
1123631683,2023-02-17,01:09:19,4,161,6,0,44152.0,19
1123631661,2023-02-17,01:09:20,4,121,6,0,22493.0,43
1123631683,2023-02-17,01:09:22,4,120,6,0,646.0,19
1123631683,2023-02-17,01:09:23,4,136,6,4,0.0,19
1123631683,2023-02-17,01:09:24,4,166,6,4,0.0,19
1123631683,2023-02-17,01:09:25,4,133,6,4,0.0,19
1123631683,2023-02-17,01:09:26,4,135,6,4,0.0,19
1123631618,2023-02-17,01:09:29,4,132,6,0,979.0,5
1123631661,2023-02-17,01:09:29,4,144,6,0,70518.0,43
1123631618,2023-02-17,01:09:31,4,150,6,0,193256.0,5
1123631661,2023-02-17,01:09:31,4,161,6,0,44152.0,43
1123631661,2023-02-17,01:09:32,4,162,6,0,0.0,43
1123631683,2023-02-17,01:09:34,4,163,6,0,0.0,19
1123631661,2023-02-17,01:09:35,4,123,6,0,96.0,43
1123631661,2023-02-17,01:09:36,4,142,6,0,21542.0,43
1123631683,2023-02-17,01:09:37,4,149,6,0,62808.0,19
1123631683,2023-02-17,01:09:38,4,143,6,0,6269.0,19
1123631661,2023-02-17,01:09:40,4,148,6,0,11628.0,43
1123631683,2023-02-17,01:09:41,4,147,6,0,5277.0,19
1123631661,2023-02-17,01:09:42,4,331,6,0,3089.0,43
1123631661,2023-02-17,01:09:44,4,160,6,0,74991.0,43
1123631683,2023-02-17,01:09:44,4,114,6,0,21.0,19
1123631683,2023-02-17,01:09:45,4,119,6,0,622.0,19
1123631661,2023-02-17,01:09:46,4,122,6,0,92.0,43
1123631683,2023-02-17,01:09:48,4,118,6,1,0.0,19
1123631661,2023-02-17,01:10:12,4,280,6,7,146.0,43
1806364966,2023-02-17,01:25:21,4,10,6,6,248.0,1
1476083723,2023-02-17,01:37:51,13,505,0,6,150.0,6
2415145644,2023-02-17,01:45:31,4,236,6,6,248.0,62
1123631661,2023-02-17,01:47:44,4,280,6,7,146.0,43
2783492306,2023-02-17,02:05:51,4,10,6,0,5952.0,5
1123631649,2023-02-17,02:54:15,4,298,6,0,5952.0,7
2589525364,2023-02-17,03:04:43,4,10,6,0,5952.0,1
1731739027,2023-02-17,03:19:58,4,10,5,0,5952.0,4
1731739027,2023-02-17,03:20:05,4,177,6,0,491.0,4
1731739027,2023-02-17,03:20:08,4,400,6,7,548.0,4
1731739027,2023-02-17,03:20:11,4,43,6,7,548.0,4
764704929,2023-02-17,03:29:08,0,0,0,6,150.0,13
764704929,2023-02-17,03:29:14,0,0,0,6,150.0,13
764704929,2023-02-17,03:29:21,0,0,0,6,150.0,13
764704929,2023-02-17,03:29:30,0,0,0,6,150.0,13
764704929,2023-02-17,03:29:39,4,10,6,0,5952.0,13
764704929,2023-02-17,03:30:05,7,10,6,8,552.0,13
764704929,2023-02-17,03:30:25,7,10,6,8,552.0,13
764704929,2023-02-17,03:30:41,4,76,6,7,548.0,13
764704929,2023-02-17,03:31:07,4,577,6,6,150.0,13
764704929,2023-02-17,03:31:11,4,84,6,7,548.0,13
764704929,2023-02-17,03:31:29,4,267,6,7,548.0,13
764704929,2023-02-17,03:31:45,4,71,6,7,548.0,13
764704929,2023-02-17,03:32:06,4,318,6,7,548.0,13
2856361183,2023-02-21,03:12:10,4,10,6,3,169.0,3
2856354362,2023-02-21,03:12:20,7,214,6,3,169.0,5
2856354362,2023-02-21,03:12:20,0,1,1,6,0.0,5
778432937,2023-02-21,03:16:12,7,214,6,3,169.0,3
778432937,2023-02-21,03:16:12,0,1,1,6,0.0,3
2856358620,2023-02-21,03:17:59,7,214,6,3,169.0,4
2856358620,2023-02-21,03:17:59,0,1,1,6,0.0,4
2856361183,2023-02-21,03:18:28,7,214,6,3,169.0,3
2856361183,2023-02-21,03:18:29,0,1,1,6,0.0,3
2556019923,2023-02-21,03:19:41,4,95,6,3,169.0,84
2813095668,2023-02-21,03:20:44,4,10,6,3,169.0,3
2856354362,2023-02-21,03:28:28,4,10,6,3,169.0,5
1759130067,2023-02-21,03:33:51,7,214,6,3,169.0,2
1759130067,2023-02-21,03:33:51,0,1,1,6,0.0,2
3240763672,2023-02-21,03:38:03,7,214,6,3,169.0,197
3240763672,2023-02-21,03:38:03,0,1,1,6,0.0,197
778432937,2023-02-21,03:39:19,4,10,6,3,169.0,3
2856358627,2023-02-21,03:40:16,4,10,6,3,169.0,3
2783128417,2023-02-21,03:42:20,7,214,6,3,169.0,3
2783128417,2023-02-21,03:42:20,0,1,1,6,0.0,3
3240763672,2023-02-21,03:48:47,7,214,6,3,169.0,197
3240763672,2023-02-21,03:48:47,0,1,1,6,0.0,197
3562523896,2023-02-21,04:04:51,7,214,6,3,169.0,132
3562523896,2023-02-21,04:04:51,0,1,1,6,0.0,132
1152894686,2023-02-21,04:05:09,7,214,6,3,169.0,4
1152894686,2023-02-21,04:05:09,0,1,1,6,0.0,4
2783128417,2023-02-21,04:06:14,4,10,6,3,169.0,3
3240763672,2023-02-21,04:09:49,7,214,6,3,169.0,197
3240763672,2023-02-21,04:09:49,0,1,1,6,0.0,197
3240763672,2023-02-21,04:20:42,7,214,6,3,169.0,197
3240763672,2023-02-21,04:20:42,0,1,1,6,0.0,197
3240141471,2023-02-21,04:27:21,4,10,6,3,169.0,80
1551247186,2023-02-21,04:27:43,4,10,6,3,169.0,16
2680887278,2023-02-21,04:40:39,7,214,6,3,169.0,3
2680887278,2023-02-21,04:40:40,0,1,1,6,0.0,3
764672146,2023-02-21,04:42:40,4,10,6,3,169.0,1
3005985266,2023-02-21,04:48:18,4,10,6,3,169.0,35
3240763672,2023-02-21,04:56:29,7,214,6,3,169.0,197
3240763672,2023-02-21,04:56:30,0,1,1,6,0.0,197
856628057,2023-02-21,05:03:03,44,526,20,6,157.0,48
856628057,2023-02-21,05:03:03,0,1,1,6,157.0,48
856628057,2023-02-21,05:03:03,0,1,1,6,157.0,48
856628057,2023-02-21,05:03:03,0,1,1,6,157.0,48
856628057,2023-02-21,05:03:03,42,497,0,6,157.0,48
856628057,2023-02-21,05:03:03,0,1,1,6,157.0,48
856628057,2023-02-21,05:03:03,31,496,0,6,157.0,48
856628057,2023-02-21,05:03:03,41,523,3,6,157.0,48
856628057,2023-02-21,05:03:03,0,1,1,6,157.0,48
856628057,2023-02-21,05:03:03,49,550,11,6,157.0,48
856628057,2023-02-21,05:03:03,54,6,0,6,157.0,48
856628057,2023-02-21,05:03:03,33,515,0,6,157.0,48
856628057,2023-02-21,05:03:03,4,41,6,3,169.0,48
856628057,2023-02-21,05:03:03,4,40,6,3,169.0,48
856628057,2023-02-21,05:03:03,4,445,6,3,169.0,48
856628057,2023-02-21,05:03:03,4,239,6,3,169.0,48
856628057,2023-02-21,05:03:03,4,244,6,3,169.0,48
856628057,2023-02-21,05:03:03,4,290,6,3,169.0,48
856628057,2023-02-21,05:03:03,4,305,6,3,169.0,48
856628057,2023-02-21,05:03:03,4,297,6,3,169.0,48
856628057,2023-02-21,05:03:03,4,174,6,3,169.0,48
856628057,2023-02-21,05:03:03,4,323,6,3,169.0,48
856628057,2023-02-21,05:03:03,4,390,6,3,169.0,48
856628057,2023-02-21,05:03:03,4,310,6,3,169.0,48
856628057,2023-02-21,05:03:06,74,525,0,6,157.0,48
856628057,2023-02-21,05:03:06,4,41,6,3,169.0,48
1844273890,2023-02-21,05:10:01,4,16,6,3,169.0,101
1844273890,2023-02-21,05:10:01,69,508,0,6,157.0,101
1844273890,2023-02-21,05:10:01,7,16,6,3,169.0,101
1844273890,2023-02-21,05:10:02,4,14,6,3,169.0,101
1844273890,2023-02-21,05:10:02,7,14,6,3,169.0,101
1844273890,2023-02-21,05:10:02,4,13,6,3,169.0,101
1844273890,2023-02-21,05:10:03,7,13,6,3,169.0,101
1844273890,2023-02-21,05:10:03,4,205,6,3,169.0,101
1844273890,2023-02-21,05:10:04,7,205,6,3,169.0,101
1844273890,2023-02-21,05:10:04,4,241,6,3,169.0,101
1844273890,2023-02-21,05:10:05,7,241,6,3,169.0,101
1844273890,2023-02-21,05:10:05,4,454,6,3,169.0,101
1844273890,2023-02-21,05:10:05,7,454,6,3,169.0,101
1844273890,2023-02-21,05:10:06,4,308,6,3,169.0,101
1844273890,2023-02-21,05:10:06,7,308,6,3,169.0,101
1844273890,2023-02-21,05:10:07,4,259,6,3,169.0,101
1844273890,2023-02-21,05:10:07,7,259,6,3,169.0,101
1844273890,2023-02-21,05:10:07,4,479,6,3,169.0,101
1844273890,2023-02-21,05:10:08,7,479,6,3,169.0,101
1844273890,2023-02-21,05:10:08,4,360,6,3,169.0,101
1844273890,2023-02-21,05:10:09,7,360,6,3,169.0,101
3240763672,2023-02-21,05:28:56,7,214,6,3,169.0,197
3240763672,2023-02-21,05:28:57,0,1,1,6,0.0,197
3240763672,2023-02-21,05:46:51,7,214,6,3,169.0,197
3240763672,2023-02-21,05:46:51,0,1,1,6,0.0,197
1835192372,2023-02-21,05:51:24,7,214,6,3,169.0,16
1835192372,2023-02-21,05:51:24,0,1,1,6,0.0,16
3240763672,2023-02-21,06:01:01,7,214,6,3,169.0,197
3240763672,2023-02-21,06:01:01,0,1,1,6,0.0,197
2256170265,2023-02-21,06:05:53,0,1,1,6,157.0,5
2256170265,2023-02-21,06:05:53,0,1,1,6,157.0,5
2256170265,2023-02-21,06:05:53,4,10,6,3,169.0,5
2256170265,2023-02-21,06:05:54,4,227,6,3,169.0,5
3475901711,2023-02-21,06:23:12,4,10,6,3,169.0,11
2732441626,2023-02-21,06:27:27,4,72,6,3,169.0,3
3240763672,2023-02-21,06:28:11,7,214,6,3,169.0,197
3240763672,2023-02-21,06:28:11,0,1,1,6,0.0,197
2372012761,2023-02-21,06:33:41,7,214,6,3,169.0,16
2372012761,2023-02-21,06:33:42,0,1,1,6,0.0,16
1509469850,2023-02-21,06:33:46,4,10,6,3,169.0,1
3240141471,2023-02-21,06:35:39,4,10,6,3,169.0,80
2372012761,2023-02-21,06:39:43,7,214,6,3,169.0,16
2372012761,2023-02-21,06:39:43,0,1,1,6,0.0,16
3240763672,2023-02-21,06:50:18,7,214,6,3,169.0,197
3240763672,2023-02-21,06:50:18,0,1,1,6,0.0,197
761244064,2023-02-21,06:57:40,7,214,6,3,169.0,30
761244064,2023-02-21,06:57:41,0,1,1,6,0.0,30
20617920,2023-02-21,06:58:21,4,414,6,3,169.0,1
3240763672,2023-02-21,07:11:45,7,214,6,3,169.0,197
3240763672,2023-02-21,07:11:45,0,1,1,6,0.0,197
1835192372,2023-02-21,07:15:03,7,214,6,3,169.0,16
1835192372,2023-02-21,07:15:03,0,1,1,6,0.0,16
3265597451,2023-02-21,07:21:57,10,571,0,6,157.0,6
3265597451,2023-02-21,07:21:57,10,571,0,6,157.0,6
3240763672,2023-02-21,07:53:56,7,214,6,3,169.0,197
3240763672,2023-02-21,07:53:56,0,1,1,6,0.0,197
3240763672,2023-02-21,08:17:01,7,214,6,3,169.0,197
3240763672,2023-02-21,08:17:01,0,1,1,6,0.0,197
3240141471,2023-02-21,08:18:43,4,10,6,3,169.0,80
3240763672,2023-02-21,08:24:37,7,214,6,3,169.0,197
3240763672,2023-02-21,08:24:37,0,1,1,6,0.0,197
100625883,2023-02-21,08:41:18,4,10,6,3,169.0,1
1835192372,2023-02-21,08:50:50,7,214,6,3,169.0,16
1835192372,2023-02-21,08:50:51,0,1,1,6,0.0,16
623701701,2023-02-21,08:51:20,7,214,6,3,169.0,22
623701701,2023-02-21,08:51:20,0,1,1,6,0.0,22
3240763672,2023-02-21,08:58:42,7,214,6,3,169.0,197
3240763672,2023-02-21,08:58:42,0,1,1,6,0.0,197
623701703,2023-02-21,09:00:39,7,214,6,3,169.0,30
623701703,2023-02-21,09:00:39,0,1,1,6,0.0,30
3240763672,2023-02-21,09:08:18,7,214,6,3,169.0,197
3240763672,2023-02-21,09:08:18,0,1,1,6,0.0,197
3240763672,2023-02-21,09:22:27,7,214,6,3,169.0,197
3240763672,2023-02-21,09:22:27,0,1,1,6,0.0,197
1334430393,2023-02-21,09:45:37,4,564,6,3,169.0,10
1334430393,2023-02-21,09:45:37,3,568,6,6,157.0,10
3117223069,2023-02-21,09:45:40,4,10,6,3,169.0,1
3240763672,2023-02-21,09:54:03,7,214,6,3,169.0,197
3240763672,2023-02-21,09:54:03,0,1,1,6,0.0,197
2382342018,2023-02-21,09:55:09,4,10,6,3,169.0,2
3119963279,2023-02-21,10:13:23,7,214,6,3,169.0,6
3119963279,2023-02-21,10:13:23,0,1,1,6,0.0,6
3240763672,2023-02-21,10:25:09,7,214,6,3,169.0,197
3240763672,2023-02-21,10:25:09,0,1,1,6,0.0,197
3285439915,2023-02-21,10:35:33,4,10,6,3,169.0,1
1904053267,2023-02-21,11:14:55,4,10,6,3,169.0,2
3240763672,2023-02-21,11:21:59,7,214,6,3,169.0,197
3240763672,2023-02-21,11:21:59,0,1,1,6,0.0,197
3334956393,2023-02-21,11:36:42,4,268,6,3,169.0,1
3240763672,2023-02-21,11:42:17,7,214,6,3,169.0,197
3240763672,2023-02-21,11:42:17,0,1,1,6,0.0,197
3005985266,2023-02-21,11:44:34,4,10,6,3,169.0,35
3240763672,2023-02-21,11:53:36,7,214,6,3,169.0,197
3240763672,2023-02-21,11:53:36,0,1,1,6,0.0,197
1806361110,2023-02-21,12:04:11,4,10,6,3,169.0,1
3240763672,2023-02-21,12:10:41,7,214,6,3,169.0,197
3240763672,2023-02-21,12:10:41,0,1,1,6,0.0,197
3475901711,2023-02-21,12:18:24,4,10,6,3,169.0,11
3240141471,2023-02-21,12:20:24,4,10,6,3,169.0,80
3240763672,2023-02-21,12:21:28,7,214,6,3,169.0,197
3240763672,2023-02-21,12:21:29,0,1,1,6,0.0,197
2148435626,2023-02-21,12:41:00,4,10,6,3,169.0,5
3240763672,2023-02-21,12:54:51,7,214,6,3,169.0,197
3240763672,2023-02-21,12:54:51,0,1,1,6,0.0,197
2552267061,2023-02-21,13:00:25,4,10,6,3,169.0,1
3240763672,2023-02-21,13:28:53,7,214,6,3,169.0,197
3240763672,2023-02-21,13:28:54,0,1,1,6,0.0,197
2549317855,2023-02-21,13:40:28,4,10,6,3,169.0,1
3240763672,2023-02-21,14:11:23,7,214,6,3,169.0,197
3240763672,2023-02-21,14:11:24,0,1,1,6,0.0,197
3393790690,2023-02-21,14:20:29,4,16,6,3,169.0,2
3393790690,2023-02-21,14:20:29,7,10,6,3,169.0,2
3240141471,2023-02-21,14:28:35,4,10,6,3,169.0,80
1081100458,2023-02-21,14:31:12,4,564,6,3,169.0,3
1081100458,2023-02-21,14:31:12,3,568,6,6,157.0,3
3260520396,2023-02-21,14:32:23,4,10,6,3,169.0,3
1334430393,2023-02-21,14:53:30,4,564,6,3,169.0,10
1334430393,2023-02-21,14:53:30,3,568,6,6,157.0,10
2856360616,2023-02-21,15:11:59,0,1,1,6,157.0,5
2856360616,2023-02-21,15:11:59,0,1,1,6,157.0,5
2856360616,2023-02-21,15:11:59,4,10,6,3,169.0,5
2856360616,2023-02-21,15:12:00,4,227,6,3,169.0,5
3106856531,2023-02-21,15:27:43,4,10,6,3,169.0,1
3240763672,2023-02-21,15:29:13,7,214,6,3,169.0,197
3240763672,2023-02-21,15:29:13,0,1,1,6,0.0,197
3079201056,2023-02-21,15:52:30,4,10,6,3,169.0,198
3079201056,2023-02-21,15:58:18,4,177,6,3,169.0,198
3079201056,2023-02-21,15:58:21,4,400,6,3,169.0,198
3079201056,2023-02-21,15:58:22,4,306,6,3,169.0,198
3079201056,2023-02-21,15:58:23,4,307,6,3,169.0,198
3079201056,2023-02-21,15:58:25,4,190,6,3,169.0,198
3079201056,2023-02-21,15:58:27,4,182,6,3,169.0,198
3079201056,2023-02-21,15:58:28,4,189,6,3,169.0,198
3079201056,2023-02-21,15:58:30,4,193,6,3,169.0,198
3079201056,2023-02-21,15:58:32,4,199,6,3,169.0,198
3079201056,2023-02-21,15:58:32,4,185,6,3,169.0,198
3079201056,2023-02-21,15:58:34,4,198,6,3,169.0,198
3079201056,2023-02-21,15:58:37,4,192,6,3,169.0,198
3079201056,2023-02-21,15:58:39,4,188,6,3,169.0,198
3079201056,2023-02-21,15:59:02,4,178,6,3,169.0,198
3240763672,2023-02-21,16:20:30,7,214,6,3,169.0,197
3240763672,2023-02-21,16:20:31,0,1,1,6,0.0,197
3240763672,2023-02-21,16:31:21,7,214,6,3,169.0,197
3240763672,2023-02-21,16:31:21,0,1,1,6,0.0,197
1987799381,2023-02-21,16:36:29,50,539,18,6,157.0,9
1987799381,2023-02-21,16:36:29,4,10,6,3,169.0,9
1987799381,2023-02-21,16:36:38,45,522,21,6,157.0,9
1987799381,2023-02-21,16:36:39,38,542,0,6,157.0,9
1987799381,2023-02-21,16:36:40,0,1,1,6,157.0,9
1987799381,2023-02-21,16:36:40,43,545,0,6,157.0,9
1987799381,2023-02-21,16:36:42,48,521,14,6,157.0,9
1987799381,2023-02-21,16:36:43,34,77,0,6,157.0,9
3337296017,2023-02-21,16:59:38,4,10,6,3,169.0,2
3453099933,2023-02-21,17:15:30,4,10,6,3,169.0,2
3240763672,2023-02-21,17:28:54,7,214,6,3,169.0,197
3240763672,2023-02-21,17:28:54,0,1,1,6,0.0,197
1332625130,2023-02-21,17:32:27,7,214,6,3,169.0,84
1332625130,2023-02-21,17:32:27,0,1,1,6,0.0,84
3240763672,2023-02-21,17:37:08,7,214,6,3,169.0,197
3240763672,2023-02-21,17:37:08,0,1,1,6,0.0,197
731830580,2023-02-21,17:45:16,4,10,6,3,169.0,2
3240763672,2023-02-21,17:47:39,7,214,6,3,169.0,197
3240763672,2023-02-21,17:47:40,0,1,1,6,0.0,197
3240763672,2023-02-21,18:01:11,7,214,6,3,169.0,197
3240763672,2023-02-21,18:01:11,0,1,1,6,0.0,197
3119963234,2023-02-21,18:11:21,7,214,6,3,169.0,45
3119963234,2023-02-21,18:11:21,0,1,1,6,0.0,45
3240763672,2023-02-21,18:11:49,7,214,6,3,169.0,197
3240763672,2023-02-21,18:11:49,0,1,1,6,0.0,197
1560237495,2023-02-21,18:12:01,11,570,0,6,157.0,6
1835192372,2023-02-21,18:19:50,7,214,6,3,169.0,16
1835192372,2023-02-21,18:19:50,0,1,1,6,0.0,16
2372012761,2023-02-21,18:40:38,7,214,6,3,169.0,16
2372012761,2023-02-21,18:40:38,0,1,1,6,0.0,16
1987799382,2023-02-21,18:45:35,28,532,0,6,157.0,29
1987799382,2023-02-21,18:45:36,4,10,6,3,169.0,29
1987799382,2023-02-21,18:45:40,56,510,0,6,157.0,29
1987799382,2023-02-21,18:45:41,52,4,0,6,157.0,29
1987799382,2023-02-21,18:45:42,51,514,13,6,157.0,29
1987799382,2023-02-21,18:45:44,57,513,0,6,157.0,29
1987799382,2023-02-21,18:45:45,39,524,10,6,157.0,29
1987799382,2023-02-21,18:45:46,32,543,0,6,157.0,29
1735952161,2023-02-21,18:50:55,4,10,6,3,169.0,1
3240763672,2023-02-21,18:56:02,7,214,6,3,169.0,197
